# xi,yi,Xr,Yr
26,38,6.060016232670453,7.267247219282538
27,38,6.4852321947006875,6.825510906296075
28,38,6.959915018575629,6.423500295844947
29,38,7.420266383107795,6.021527978078092
30,38,7.85001611964147,5.607610690471561
31,38,8.250402602861607,5.180326627017595
32,38,8.622664207453155,4.7382539817084295
33,38,8.968039308101067,4.27997094853631
34,38,9.28776627949031,3.8040557214934774
35,38,9.583083496305825,3.3090864945721705
36,38,9.85143042040948,2.791235512234497
37,38,10.046292491088078,2.2174438285646603
38,38,10.158815342053021,1.5755414768836586
39,38,10.323836762579035,0.928119954092226
40,38,10.568076812710757,0.38948440395266154
41,38,10.8464240769047,-0.17556550746461666
42,38,11.22714226853037,-0.7778213404719657
43,38,11.109130364122931,-1.2660522935531766
44,38,11.223245078862966,-1.8862900203133541
45,38,11.340263162602731,-2.533161022304633
46,38,11.355078407667134,-3.15358467566725
47,38,11.273358089952884,-3.7497787992514695
48,38,11.10076948535668,-4.323961211907552
49,38,10.846956796194672,-4.880373889384423
50,38,10.542512373072757,-5.433416746012605
51,38,10.199798293021539,-5.987426706877791
52,38,9.827317875118014,-6.54472066839905
53,38,9.433574438439186,-7.1076155269954375
54,38,9.027071302062058,-7.6784281790860245
55,38,8.627721031218531,-8.261663336726587
56,38,8.290276750137691,-8.881426066607794
57,38,7.989492051623448,-9.531794270080004
58,38,7.682067117333114,-10.174444861739314
59,38,7.289728789911894,-10.757709237738883
60,38,6.84345448502377,-11.322382782906754
61,38,6.363384896427855,-11.893991931100112
62,38,5.855328180294021,-12.480932691215452
63,38,5.3233307804744845,-13.091888397798774
64,38,4.761450115089391,-13.746256599859773
65,38,4.196277367462703,-14.486041650925332
66,38,3.8102584756967612,-15.393538955873044
67,38,3.4976777229938247,-16.42406439364936
68,38,3.1625191980518,-17.55630947378139
69,38,2.7719273720656243,-18.774847377793698
70,38,2.2935969770022604,-20.064084646890354
71,38,1.6773933616972465,-21.344207924724685
72,38,0.791258133822502,-22.509137674585844
8,39,0.49443470750788604,17.511165819153693
9,39,1.3425455585710158,17.23899889277877
10,39,2.0816524889372996,16.898411900154017
11,39,2.714740927852258,16.491338410101147
12,39,3.244632930508364,16.019620330448742
13,39,3.67428950123646,15.473476515756023
14,39,4.025753575136035,14.813382375487517
15,39,4.323791408217711,13.996651831815454
16,39,4.428167957687119,13.109140364171086
17,39,4.339763597628057,12.229568690801074
18,39,4.158078884598909,11.390280520119754
19,39,3.974396643508471,10.613831760314534
20,39,3.8246116496551923,9.897335953557425
21,39,3.7331002431985727,9.23414499423412
22,39,3.709011828898468,8.605574327684343
23,39,3.7475372475890265,7.998969457176606
24,39,3.852114993541219,7.416727363989786
25,39,4.026183561026011,6.861245029402764
26,39,4.27654404232171,6.340336402898745
27,39,4.626321598788169,5.880290831821255
28,39,5.084693890757236,5.491744751174326
29,39,5.5957700585518255,5.145102941445942
30,39,6.112063555576332,4.8091844606755165
31,39,6.600308152455543,4.46160209107233
32,39,7.060787550348116,4.10036189594623
33,39,7.4947401239390015,3.7240420692894567
34,39,7.903404247913162,3.3312208050942522
35,39,8.288018296955544,2.9204762973528564
36,39,8.649820645751104,2.490386740057512
37,39,8.9900496689848,2.0395303272004606
38,39,9.309943741341582,1.566485252773942
39,39,9.610741237506408,1.0698297107701982
40,39,9.893680532164229,0.5481418951814705
41,39,10.16,0.0
42,39,10.364380108086316,-0.553061952533001
43,39,10.466344619757141,-1.0901066671171933
44,39,10.474396854089468,-1.6134510401716393
45,39,10.397040130160319,-2.1254119681154062
46,39,10.24277776704669,-2.62830634736756
47,39,10.020113083825583,-3.124451074347163
48,39,9.737549399574009,-3.6161630454732827
49,39,9.403590033368966,-4.105759157164982
50,39,9.026738304287456,-4.595556305841327
51,39,8.615497531406495,-5.087871387921385
52,39,8.178371033803082,-5.585021299824221
53,39,7.724147983422327,-6.089375117906823
54,39,7.3035487436062265,-6.611937561819866
55,39,6.962384246691859,-7.175307720200992
56,39,6.6659967393310104,-7.786998034779808
57,39,6.397890975402561,-8.421190087762435
58,39,6.155123127500002,-9.073285323272605
59,39,5.917892070967071,-9.727298330871934
60,39,5.585666187781399,-10.305680496310336
61,39,5.167603096731048,-10.828397906104453
62,39,4.6925319275227135,-11.332105991510451
63,39,4.18492033020967,-11.852873651709457
64,39,3.6517900362316142,-12.424423657582672
65,39,3.102601865535662,-13.082299069774782
66,39,2.7228085228255385,-13.909858319760156
67,39,2.4688111230000955,-14.87016328960876
68,39,2.192291729891288,-15.89764460888658
69,39,1.8394561890699124,-16.971962398360542
70,39,1.3779992325029304,-18.077523199234705
71,39,0.7756155921573058,-19.19873355271317
72,39,0.0,-20.319999999999997
9,40,0.7934523340134133,15.377474015898606
10,40,1.4619318735807232,15.215105505925436
11,40,2.018311041430608,14.950166106392716
12,40,2.465544297749122,14.584487319195953
13,40,2.817559265767842,14.116599893864173
14,40,3.110546063791739,13.51509643821859
15,40,3.337028663354894,12.75648075690053
16,40,3.3249781553472335,11.957676246657453
17,40,3.132544376824303,11.17000205844636
18,40,2.8972077425707488,10.427630131062745
19,40,2.697214705931185,9.737129160858752
20,40,2.5550231000873023,9.09025155391331
21,40,2.463864868297765,8.462235882370255
22,40,2.4210554284695656,7.848411167844869
23,40,2.430033274873675,7.2511743916160345
24,40,2.494236901781052,6.672922534962627
25,40,2.617104803462666,6.1160525791635285
26,40,2.8040835222195244,5.586196365063867
27,40,3.0758348333050374,5.1066415166822585
28,40,3.4559147342543897,4.696046812655532
29,40,3.945234033252904,4.359452792190679
30,40,4.493546204205202,4.068178443983693
31,40,5.062166458192951,3.795809944032104
32,40,5.610321228091529,3.5151091129474934
33,40,6.132308853330367,3.220459406664492
34,40,6.62936770859443,2.910439019175341
35,40,7.10273616856866,2.5836261444722814
36,40,7.553652607938018,2.238598976547555
37,40,7.983355401387461,1.8739357093934033
38,40,8.393082923601938,1.4882145370020665
39,40,8.784073549266404,1.0800136533657867
40,40,9.154507196392911,0.645891755219915
41,40,9.450973283587599,0.14879819452435294
42,40,9.591925746734175,-0.3503816967383093
43,40,9.595182939940148,-0.8148388951073771
44,40,9.508408468937493,-1.267146581113407
45,40,9.340105652803201,-1.7096216511754647
46,40,9.098777810614287,-2.1445810017126163
47,40,8.792928261447742,-2.574341529143924
48,40,8.431060324380585,-3.001220129888456
49,40,8.021677318489813,-3.427533700365276
50,40,7.573282562852429,-3.8555991369934475
51,40,7.094379376545443,-4.287733336192039
52,40,6.604653646381901,-4.728490304989545
53,40,6.170213485748611,-5.193584900950621
54,40,5.826395069943396,-5.702193925819504
55,40,5.535600031684052,-6.267201422179329
56,40,5.277706787427975,-6.869471464081343
57,40,5.0411526478289685,-7.488505516690059
58,40,4.824152152535134,-8.122444565013947
59,40,4.625316612006902,-8.770429434790852
60,40,4.438246943982202,-9.427217720465247
61,40,4.159195042788746,-10.00528858784164
62,40,3.7690635830764774,-10.498331392268653
63,40,3.2988879738398853,-10.946967951465648
64,40,2.7984252339210816,-11.438373997021685
65,40,2.281099167659081,-12.021811994518027
